,Unique_ID,C1,C2,C3,C4,C5,C6,C7,C8,N1,N8,N9,N24,N33,N34
292,Candidate_34068,1,1,7,10,1,1,6,1,10.34,12,315,6666.666667,100.0,162.14
293,Candidate_54689,1,0,7,0,2,0,4,1,24.95,0,0,2875.0,20.0,39.73
294,Candidate_30429,1,0,9,1,4,1,1,1,16.2,3,255,8583.333333,180.0,317.3
295,Candidate_11240,1,6,2,8,1,0,4,0,21.99,12,334,3333.333333,80.0,152.74
296,Candidate_35974,1,1,35,9,1,1,6,1,6.55,9,126,7500.0,60.0,0.0
297,Candidate_22510,2,3,3,41,1,1,6,0,20.05,6,83,6666.666667,300.0,397.83
298,Candidate_34381,1,0,15,28,2,0,4,1,18.89,2,27,2166.666667,140.0,250.36
299,Candidate_20157,1,1,48,38,1,0,2,1,9.99,4,277,5333.333333,240.0,387.15
300,Candidate_24778,1,1,5,15,2,1,2,1,25.25,13,616,5583.333333,130.0,254.16
301,Candidate_7835,1,0,2,1,2,0,2,1,24.0,4,130,3813.333333,150.0,294.25
302,Candidate_1769,1,1,5,8,1,0,2,1,31.99,2,16,4333.333333,113.18,246.44
303,Candidate_9850,1,3,13,1,1,1,6,1,27.5,5,72,7083.333333,80.0,164.38
304,Candidate_20251,1,0,0,31,0,0,0,1,22.4,14,708,5000.0,91.0,174.71
305,Candidate_22603,1,0,3,31,0,1,0,1,16.95,15,798,7916.666667,100.0,178.14
306,Candidate_40030,1,1,2,0,2,0,4,1,11.5,7,253,3333.333333,100.0,164.88
307,Candidate_38930,1,0,0,1,0,1,0,1,14.0,8,375,4583.333333,200.0,341.78
308,Candidate_47110,1,1,1,1,1,1,4,1,31.77,11,1144,4000.0,60.0,130.28
309,Candidate_35511,1,0,2,1,2,0,4,1,19.0,7,215,2678.0,200.0,366.56
310,Candidate_15739,2,1,34,15,1,1,1,1,24.98,7,621,11666.66667,260.0,381.41
311,Candidate_16129,1,0,19,13,0,1,0,1,12.8,7,273,3466.666667,60.0,99.76
312,Candidate_38883,1,1,5,13,2,1,4,1,14.2,7,138,3000.0,100.0,171.37
313,Candidate_50213,2,1,25,1,1,0,4,1,21.51,9,270,3416.666667,200.0,273.41
314,Candidate_24804,1,0,0,58,0,0,0,0,9.0,2,20,0.0,20.0,31.8
315,Candidate_30817,1,0,15,19,2,0,4,1,23.0,12,1241,2083.333333,60.0,116.13
316,Candidate_6709,1,7,2,16,2,0,2,1,18.3,20,499,5000.0,20.0,36.3
317,Candidate_1245,1,1,17,0,2,1,4,1,7.2,6,556,3333.333333,80.0,123.87
318,Candidate_11943,1,1,46,19,1,1,1,1,25.99,17,2832,20000.0,200.0,402.85
319,Candidate_37777,1,0,2,12,2,0,4,1,25.0,5,12,3166.666667,60.0,119.28
320,Candidate_27763,1,4,3,0,2,0,2,1,33.99,14,464,4166.666667,50.0,106.52
321,Candidate_15215,1,7,17,4,2,1,2,1,8.3,8,142,4333.333333,120.0,188.85
322,Candidate_33650,1,0,0,1,2,0,4,1,20.5,9,175,4151.333333,200.02,374.23
323,Candidate_23256,1,7,17,41,2,1,6,1,15.7,3,170,7500.0,480.0,840.22
324,Candidate_37981,1,3,19,3,2,1,6,1,27.0,6,916,6250.0,48.0,97.98
325,Candidate_48825,1,1,20,12,2,0,7,1,23.99,3,75,1666.666667,102.0,200.06
326,Candidate_25562,1,7,21,14,1,0,7,1,31.99,3,118,1416.666667,147.24,320.6
327,Candidate_46535,1,1,8,10,2,1,4,1,25.0,1,0,4016.666667,100.0,198.8
328,Candidate_39261,1,1,1,1,2,1,6,1,27.4,8,330,8041.666667,40.0,82.08
329,Candidate_41134,1,4,10,4,2,1,6,1,12.5,2,44,7500.0,300.0,496.99
330,Candidate_14137,1,6,12,0,2,0,6,1,26.25,13,739,6750.0,40.0,80.85
331,Candidate_29772,1,0,1,0,2,0,6,1,8.95,7,141,7916.666667,99.98,158.85
332,Candidate_30728,1,7,26,34,1,0,7,1,29.5,4,237,1666.666667,40.0,84.36
333,Candidate_28109,1,1,5,1,2,1,2,1,14.3,5,189,5416.666667,70.0,100.16
334,Candidate_37194,1,1,1,41,1,1,1,1,17.64,11,702,8333.333333,300.0,539.58
335,Candidate_25959,1,1,2,1,2,1,7,1,18.25,7,580,633.333333,300.0,544.17
336,Candidate_42063,1,2,2,17,2,0,4,1,15.2,2,30,3750.0,20.0,34.76
337,Candidate_36486,1,6,38,15,1,1,6,1,32.2,5,589,8250.0,50.0,109.16
338,Candidate_40334,1,7,2,41,2,1,1,1,10.2,6,329,12083.33333,260.0,420.7
339,Candidate_10063,1,0,3,0,2,1,2,1,10.23,10,266,4817.0,200.0,323.75
340,Candidate_41519,1,7,2,41,1,0,1,1,17.99,3,288,10416.66667,40.0,72.29
341,Candidate_18789,1,1,29,1,2,1,4,1,14.0,2,169,3333.333333,220.0,375.95
342,Candidate_18687,1,1,8,1,2,1,4,1,9.3,3,25,3333.333333,70.0,0.0
343,Candidate_33178,1,0,0,9,6,1,4,1,10.59,17,324,3000.0,54.0,86.02
344,Candidate_52128,1,1,43,12,2,1,4,1,14.8,5,232,2500.0,60.0,103.7
345,Candidate_45156,1,0,38,12,2,1,4,1,10.3,6,177,3160.083333,73.22,50.07
346,Candidate_3151,1,3,15,1,4,1,2,0,25.0,7,70,5000.0,20.0,39.76
347,Candidate_30280,1,0,19,1,0,0,0,1,29.0,2,30,2500.0,30.0,62.86
348,Candidate_29953,1,3,17,55,2,0,7,1,21.99,16,993,1342.5,80.0,151.34
349,Candidate_28075,1,7,16,1,3,0,5,0,26.99,5,57,0.0,60.0,122.46
350,Candidate_37263,1,0,9,0,2,0,4,1,15.18,1,18,2916.666667,20.0,34.75
351,Candidate_24016,1,0,19,13,0,1,0,1,14.0,10,513,6769.25,200.0,341.78
352,Candidate_52080,1,0,7,1,2,1,2,1,16.5,6,1475,4500.0,250.0,442.55
353,Candidate_54431,1,3,19,1,2,0,6,1,30.99,12,570,7500.0,150.0,322.47
354,Candidate_53384,1,0,0,31,0,0,0,1,17.0,0,0,3333.333333,200.0,356.53
355,Candidate_30745,1,7,2,1,4,0,4,0,18.99,5,237,4000.0,104.4,191.32
356,Candidate_52565,1,7,16,1,4,1,4,0,12.75,12,857,2916.666667,20.0,33.57
357,Candidate_804,1,1,26,54,1,1,4,1,26.99,7,249,3833.333333,140.0,285.74
358,Candidate_18343,1,0,0,31,0,0,0,1,10.0,0,0,33333.33333,200.0,322.67
359,Candidate_24927,2,13,4,1,1,0,4,1,18.3,13,334,3333.333333,200.0,255.57
360,Candidate_17434,1,2,14,6,2,1,2,1,25.65,3,510,6014.666667,100.0,200.52
361,Candidate_16062,1,7,4,16,1,0,4,1,26.99,3,25,3500.0,140.0,285.74
362,Candidate_36836,1,0,0,13,2,0,7,1,9.75,1,0,1666.666667,60.0,96.45
363,Candidate_18947,1,7,22,0,1,1,4,1,7.49,2,1061,4000.0,40.0,62.2
364,Candidate_11725,1,7,43,1,4,1,4,0,35.0,8,910,3750.0,72.0,162.85
365,Candidate_9288,1,0,2,1,4,1,4,1,18.5,3,130,2979.166667,100.0,182.02
366,Candidate_6223,1,1,13,1,1,1,4,1,31.77,5,241,3916.666667,72.0,156.34
367,Candidate_10970,1,7,3,40,2,0,6,1,35.0,3,90,6333.333333,35.5,80.29
368,Candidate_47270,1,15,1,18,1,1,6,1,31.77,3,121,7083.333333,80.0,173.71
369,Candidate_11020,1,0,19,0,0,0,0,1,25.0,2,50,3450.0,70.0,139.16
370,Candidate_18578,1,3,10,41,2,0,6,1,34.1,1,0,7975.583333,100.0,223.64
371,Candidate_36205,1,7,3,0,2,1,1,1,9.75,8,1290,13036.41667,160.0,257.2
372,Candidate_20510,1,1,7,1,2,0,4,1,19.0,7,84,2500.0,84.0,101.9
373,Candidate_10193,1,1,23,15,2,1,2,1,19.54,5,335,4892.333333,120.0,221.58
374,Candidate_15495,1,1,17,19,2,1,4,1,13.0,9,255,4000.0,240.0,404.33
375,Candidate_39568,1,0,0,31,0,0,0,1,20.0,0,0,5000.0,20.0,37.16
376,Candidate_50414,1,1,20,15,1,1,6,1,31.99,7,564,7083.333333,68.0,148.07
377,Candidate_2869,1,0,15,1,4,0,7,1,29.0,1,15,1250.0,20.0,41.91
378,Candidate_44661,1,0,5,10,4,1,7,1,29.0,2,61,191.666667,60.02,125.76
379,Candidate_25613,1,1,7,11,1,1,2,1,14.49,8,295,5666.666667,120.0,206.5
380,Candidate_26596,1,0,0,0,0,0,0,1,29.0,1,10,2750.0,40.0,83.81
381,Candidate_54556,1,0,7,37,0,0,0,1,29.0,0,0,1000.0,70.0,146.67
382,Candidate_54910,1,7,12,1,2,0,4,1,35.0,4,138,2166.666667,30.0,67.85
383,Candidate_23484,1,2,7,41,2,1,6,1,18.99,7,414,7500.0,70.0,128.28
384,Candidate_50458,1,0,0,31,0,0,0,1,23.75,0,0,4333.333333,55.0,107.53
385,Candidate_41885,1,4,23,18,2,1,2,1,22.94,7,550,4166.666667,80.0,154.71
386,Candidate_30743,1,7,18,19,1,1,7,1,9.99,9,199,1416.666667,50.0,80.66
387,Candidate_54000,1,0,41,2,0,1,0,1,15.56,10,637,8750.0,200.0,349.4
388,Candidate_22786,1,1,7,1,7,0,4,1,9.2,9,779,3100.0,40.0,0.0
389,Candidate_8638,1,0,0,12,0,0,0,1,24.0,1,81,2833.333333,40.0,78.47
390,Candidate_39914,1,7,34,14,2,0,7,0,12.0,4,103,1666.666667,20.0,33.21
391,Candidate_9030,1,0,0,31,0,0,0,1,25.25,0,0,2513.333333,100.0,199.46
392,Candidate_47851,1,14,2,8,1,0,4,1,29.58,1,10,2666.666667,40.0,84.44
393,Candidate_34022,1,0,17,1,0,0,0,1,15.0,1,0,980.0,20.0,34.67
394,Candidate_5873,1,1,28,1,3,0,5,0,31.99,1,10,0.0,150.0,326.62
395,Candidate_46725,1,3,28,19,1,1,4,1,31.77,10,296,3000.0,80.0,173.71
396,Candidate_37519,1,0,10,0,2,1,2,1,13.45,3,46,4350.0,100.0,169.56
397,Candidate_32337,1,0,28,13,0,0,0,1,8.5,7,44,5416.666667,30.0,47.35
398,Candidate_27141,1,1,29,1,1,0,2,1,31.99,3,166,4166.666667,50.0,108.87
399,Candidate_32730,1,0,0,16,0,0,0,1,22.2,5,192,4166.666667,100.0,191.47
400,Candidate_34523,1,6,23,11,2,1,4,1,19.45,2,58,3800.75,20.0,36.88
401,Candidate_19982,1,1,7,13,2,1,6,1,12.74,14,1590,7500.0,128.0,214.84
402,Candidate_1325,1,3,19,1,2,0,7,1,17.0,1,0,1752.833333,200.0,356.53
403,Candidate_29204,1,4,26,14,6,0,7,1,17.2,1,15,791.666667,24.0,42.9
404,Candidate_53338,1,0,2,29,0,0,0,1,21.5,7,359,7021.25,66.4,125.94
405,Candidate_11485,2,1,37,17,1,0,7,1,33.04,7,328,2000.0,50.0,85.61
406,Candidate_22244,1,5,5,60,4,0,4,1,20.0,3,40,2666.666667,100.0,185.82
407,Candidate_39842,1,2,9,9,2,1,4,1,12.1,6,295,3333.333333,210.0,345.23
408,Candidate_50716,2,1,2,7,1,1,4,1,30.27,2,107,3528.083333,100.0,162.6
409,Candidate_2365,1,4,14,1,2,1,6,1,10.0,4,1698,7583.333333,150.0,242.0
410,Candidate_20846,1,0,0,1,7,0,4,1,13.0,4,48,2616.666667,20.0,33.69
411,Candidate_53603,1,0,5,31,0,0,0,1,23.75,0,0,9825.0,60.02,117.34
412,Candidate_37821,1,7,19,1,5,0,2,0,13.65,7,126,5500.0,200.0,340.08
413,Candidate_38602,1,1,5,1,1,1,2,1,20.99,4,448,4250.0,170.0,320.19
414,Candidate_1990,1,1,5,41,1,0,1,1,16.79,7,276,11666.66667,190.0,337.71
415,Candidate_40329,1,0,11,23,2,0,4,1,22.5,7,153,3083.333333,60.0,115.35
416,Candidate_49939,1,0,2,1,7,1,7,1,8.0,7,613,2000.0,70.0,109.68
417,Candidate_16398,1,7,1,2,1,1,6,1,6.55,13,245,7500.0,440.0,674.78
418,Candidate_27314,2,7,43,1,1,1,4,1,12.69,9,242,3250.0,100.0,112.97
419,Candidate_52042,1,0,5,59,0,1,0,1,17.0,1,0,833.333333,70.0,124.78
420,Candidate_36613,3,7,1,0,2,0,6,1,7.29,9,151,7083.333333,60.0,259.98
421,Candidate_22395,1,6,3,0,1,0,7,1,25.11,2,40,1833.333333,40.0,79.64
422,Candidate_21067,1,1,13,29,2,0,2,1,10.5,6,218,4987.666667,52.0,84.51
423,Candidate_17658,3,1,5,12,1,0,4,1,18.97,5,740,4000.0,300.0,1382.13
424,Candidate_37678,1,0,1,1,2,1,2,1,12.5,2,57,5000.0,40.0,66.91
425,Candidate_7837,1,3,17,19,6,0,7,1,24.97,2,20,816.666667,80.0,158.98
426,Candidate_21126,1,1,29,38,1,1,4,0,14.49,9,389,3541.666667,180.0,309.74
427,Candidate_50771,1,4,3,6,2,0,6,1,32.55,15,463,6466.666667,40.0,87.72
428,Candidate_1022,1,0,1,58,2,0,7,1,10.75,6,71,250.0,35.0,57.09
429,Candidate_36347,1,1,14,1,1,1,2,1,31.99,4,505,4707.083333,80.0,174.2
430,Candidate_2005,1,19,13,0,1,1,6,1,31.77,9,630,6416.666667,40.0,86.85
431,Candidate_40073,3,3,48,8,1,0,4,1,18.97,12,262,3750.0,300.0,1382.13
432,Candidate_51862,1,0,2,17,2,0,2,1,25.0,2,112,6000.0,76.0,151.09
433,Candidate_9098,1,2,12,41,2,1,6,1,10.4,4,90,7916.666667,60.0,97.37
434,Candidate_48691,1,0,2,10,2,1,2,1,9.43,9,30,6274.583333,400.0,640.0
435,Candidate_27904,1,0,14,29,2,0,4,1,16.0,6,225,2083.333333,120.0,210.94
436,Candidate_53694,1,0,0,1,0,1,0,1,22.0,4,25,4166.666667,300.0,572.86
437,Candidate_40663,1,2,8,2,1,1,4,1,6.55,4,60,3166.666667,120.0,184.03
438,Candidate_36661,1,2,2,22,2,1,7,1,17.99,17,280,583.333333,40.0,72.29
439,Candidate_41360,1,0,0,6,0,1,0,1,24.0,30,1203,4166.666667,100.0,116.7
440,Candidate_26047,1,0,43,0,2,1,2,1,15.0,5,35,4070.583333,500.0,866.63
441,Candidate_46391,1,0,3,23,2,1,4,1,8.2,14,265,2750.0,20.0,31.43
442,Candidate_45014,1,7,23,0,2,1,4,1,19.0,5,87,4083.333333,30.0,54.98
443,Candidate_17803,1,0,14,1,2,1,2,1,23.3,4,124,7500.0,240.0,466.4
444,Candidate_4810,1,0,0,14,0,0,0,1,19.0,0,0,1833.333333,20.0,36.66
445,Candidate_21304,2,1,4,29,1,0,4,1,24.89,7,147,3693.5,300.0,439.3
446,Candidate_51004,1,0,34,0,2,1,2,1,8.39,1,0,4541.666667,134.0,211.16
447,Candidate_10288,1,7,37,19,1,0,7,1,31.49,7,191,1500.0,40.0,86.54
448,Candidate_27240,1,1,23,30,2,0,6,0,32.0,13,991,6250.0,40.0,87.11
449,Candidate_28894,1,7,3,19,2,0,7,1,26.25,15,285,1083.333333,60.0,121.27
450,Candidate_32268,1,2,25,0,2,0,4,1,26.25,5,111,2750.0,42.0,84.89
451,Candidate_40362,1,7,23,1,2,1,4,1,12.45,6,219,3650.0,200.0,334.3
452,Candidate_303,2,1,17,1,1,1,6,1,18.3,5,144,6500.0,300.0,383.35
453,Candidate_53517,1,7,2,9,1,0,4,1,31.99,8,244,2916.666667,140.0,304.84
454,Candidate_9011,1,1,20,41,1,1,6,1,31.49,6,324,7083.333333,150.0,324.54
455,Candidate_21032,1,2,14,35,1,0,2,1,31.25,11,696,4500.0,40.0,86.28
456,Candidate_6363,1,1,2,4,2,1,6,1,18.0,12,650,6250.0,170.0,307.3
457,Candidate_35618,1,1,13,0,1,1,1,1,17.99,9,1298,10416.66667,300.0,542.21
458,Candidate_28332,1,0,9,25,0,0,0,1,17.0,2,39,1906.666667,30.0,53.48
459,Candidate_40659,1,0,0,15,0,0,0,1,14.5,4,37,15501.0,200.0,340.68
460,Candidate_21755,1,1,7,0,1,0,1,1,6.49,5,581,9166.666667,350.0,536.28
461,Candidate_26880,1,1,8,16,2,1,4,1,14.2,7,190,3333.333333,120.0,38.95
462,Candidate_27023,1,4,2,1,2,0,2,1,14.9,3,167,4375.0,60.0,92.73
463,Candidate_51574,1,4,36,15,2,1,1,1,15.5,18,2990,15416.66667,100.0,174.55
464,Candidate_12272,1,11,2,18,1,0,1,1,12.7,3,32,8333.333333,250.0,419.37
465,Candidate_13122,1,1,2,1,2,0,2,1,30.99,8,562,4666.666667,80.0,171.98
466,Candidate_16194,1,0,10,1,2,1,2,1,8.92,9,779,5000.0,40.0,63.53
467,Candidate_36981,1,1,26,38,2,0,2,1,19.95,4,125,5333.333333,160.0,297.1
468,Candidate_40840,1,0,0,0,0,1,0,1,29.0,7,534,16666.66667,380.0,796.21
469,Candidate_43460,1,0,0,50,2,1,2,1,8.0,6,204,5933.75,100.0,156.68
470,Candidate_47241,1,0,33,6,2,1,4,1,13.95,8,667,3969.333333,180.0,307.38
471,Candidate_53711,1,4,24,1,2,1,2,1,24.89,11,492,5833.333333,60.0,119.11
472,Candidate_13814,1,0,41,18,2,0,4,1,26.0,2,59,3750.0,70.0,120.08
473,Candidate_35902,1,0,0,42,0,0,0,1,11.44,7,222,2166.666667,37.0,60.95
474,Candidate_25458,1,0,26,10,2,0,4,1,22.22,3,59,3454.666667,100.0,186.15
475,Candidate_27842,3,7,2,27,1,0,4,1,10.7,2,25,2250.0,80.0,352.97
476,Candidate_6184,1,1,36,4,2,1,6,1,18.69,9,1291,6500.0,30.0,54.75
477,Candidate_44364,1,7,26,1,2,0,7,1,12.0,5,81,1708.166667,199.98,326.5
478,Candidate_15841,1,2,30,38,1,1,2,1,26.99,13,445,4750.0,80.0,163.28
479,Candidate_1876,1,19,10,17,1,0,7,1,15.99,1,10,1966.666667,50.0,87.88
480,Candidate_26190,1,2,19,0,1,1,6,1,28.5,6,264,6250.0,70.0,145.72
481,Candidate_22261,1,1,11,1,1,0,2,1,31.99,2,96,4833.333333,70.0,152.42
482,Candidate_39491,2,1,2,1,1,0,6,1,22.2,7,204,7083.333333,140.0,194.13
483,Candidate_28241,1,0,11,1,2,0,6,1,23.0,2,49,7083.333333,80.0,154.84
484,Candidate_38922,1,1,6,0,2,1,4,1,7.95,12,748,3704.916667,50.0,78.28
485,Candidate_42208,1,1,5,12,1,1,2,1,14.69,14,612,5000.0,166.0,286.46
486,Candidate_25073,1,13,9,7,1,1,7,1,18.99,3,63,1333.333333,80.0,146.6
487,Candidate_30989,1,3,17,19,4,0,4,0,11.2,2,43,2916.666667,250.0,410.42
488,Candidate_21283,1,4,15,27,2,0,2,1,35.0,14,326,4975.0,50.0,113.09
489,Candidate_25522,1,0,20,1,2,0,7,1,17.65,3,242,1178.666667,20.0,0.0
490,Candidate_44918,1,0,2,5,2,1,1,1,13.25,5,735,13583.33333,78.0,131.88
491,Candidate_23051,1,0,8,1,0,0,0,1,8.2,4,377,4166.666667,50.0,78.57
492,Candidate_28544,2,2,32,1,5,0,7,1,18.3,1,15,3.0,100.0,127.78
493,Candidate_28297,1,16,19,1,5,1,7,1,31.77,4,180,1325.833333,80.0,173.71
494,Candidate_6462,1,0,5,1,2,1,4,1,16.5,3,14,3300.0,150.0,265.53
495,Candidate_36408,1,1,16,17,1,0,7,1,26.99,5,335,1833.333333,80.0,163.28
496,Candidate_18519,1,3,11,19,4,1,2,0,18.45,8,259,5000.0,200.0,363.79
497,Candidate_20559,1,7,15,38,1,1,2,1,30.58,5,299,5750.0,80.0,171.08
498,Candidate_52187,1,0,9,0,2,1,4,1,15.8,7,377,3000.0,260.0,455.76
499,Candidate_10261,1,1,2,7,1,1,7,1,31.99,8,391,1073.5,80.0,174.2
500,Candidate_9323,1,1,14,4,2,1,4,1,21.0,3,526,3750.0,40.0,75.35
501,Candidate_8420,2,13,35,28,1,0,4,1,31.65,0,0,3333.333333,80.0,133.5
502,Candidate_36174,1,1,40,0,1,0,1,1,11.1,2,40,14583.33333,140.0,229.5
503,Candidate_9001,1,15,14,1,5,1,2,1,29.58,6,253,4333.333333,40.0,84.44
504,Candidate_25719,1,1,2,15,2,1,6,1,17.75,12,635,7083.333333,300.0,540.41
505,Candidate_28537,1,7,5,38,2,0,2,1,26.45,26,916,5000.0,120.0,243.18
506,Candidate_31572,1,1,2,0,2,0,6,1,14.85,6,464,6500.0,240.0,415.1
507,Candidate_52157,2,7,3,1,7,0,7,1,14.27,4,117,1666.666667,140.0,163.86
508,Candidate_20160,1,1,22,0,1,1,2,1,31.99,5,233,5000.0,150.0,326.62
509,Candidate_20475,1,7,1,8,1,0,2,1,11.4,5,44,5000.0,137.2,225.9
510,Candidate_10828,1,3,3,23,1,0,6,0,31.77,12,431,7416.666667,80.0,173.71
511,Candidate_40005,1,1,2,8,2,1,6,1,9.35,5,754,7333.333333,280.0,447.48
512,Candidate_8626,1,0,0,5,0,0,0,1,11.25,7,130,833.333333,300.0,492.86
513,Candidate_18826,1,0,21,0,0,0,0,1,9.25,0,0,2533.333333,20.0,31.92
514,Candidate_42008,1,1,3,50,2,0,4,1,25.17,7,210,3500.0,50.0,99.62
515,Candidate_31846,1,5,23,58,2,0,3,0,9.24,4,60,0.0,60.0,95.73
516,Candidate_52227,1,0,8,38,0,1,0,1,20.0,6,600,4000.0,300.0,557.45
517,Candidate_43862,1,7,6,0,2,1,2,1,35.0,8,212,5458.333333,50.0,113.09
518,Candidate_10643,1,0,0,1,0,0,0,1,29.0,1,25,2406.666667,30.0,62.86
519,Candidate_4642,1,0,19,1,2,0,4,1,28.0,5,100,2894.0,38.0,78.59
520,Candidate_34738,3,1,32,0,1,0,2,1,11.63,5,206,5000.0,60.0,266.03
521,Candidate_37273,2,1,5,1,1,0,4,1,31.85,10,305,3500.0,80.0,134.0
522,Candidate_10590,1,3,3,1,4,0,4,0,31.77,11,940,2166.666667,80.0,173.71
523,Candidate_38209,1,0,0,0,0,1,0,1,13.5,10,521,6833.333333,140.0,237.55
524,Candidate_37970,1,1,1,1,6,0,7,1,31.6,6,114,833.333333,80.0,173.33
525,Candidate_52410,1,7,5,10,1,0,1,1,9.74,7,837,10833.33333,40.0,64.29
526,Candidate_2667,1,1,2,15,2,0,1,1,22.0,11,1059,10416.66667,100.0,190.95
527,Candidate_27219,1,3,5,1,2,0,2,1,16.5,4,20,4583.333333,50.0,0.0
528,Candidate_46889,1,2,6,4,2,1,4,1,10.3,2,33,2550.0,70.0,113.43
529,Candidate_20973,1,3,14,0,4,1,2,0,25.95,2,79,4583.333333,30.0,60.4
530,Candidate_45222,1,1,1,1,7,0,7,1,10.6,2,255,2000.0,30.0,48.82
531,Candidate_51614,1,0,2,31,0,0,0,1,28.75,1,0,4000.0,51.0,106.51
532,Candidate_31444,1,0,3,1,2,0,4,1,8.0,10,66,3000.0,100.0,156.68
533,Candidate_54924,1,0,2,17,0,0,0,1,27.0,4,205,270.833333,51.0,104.1
534,Candidate_11111,1,0,14,0,2,0,2,1,24.0,11,424,4583.333333,35.0,68.66
535,Candidate_33959,1,0,19,0,2,1,1,1,8.25,4,10,8333.333333,100.0,157.26
536,Candidate_13251,1,13,19,0,1,0,6,1,14.49,3,422,6466.666667,300.0,516.24
537,Candidate_14722,2,1,41,30,1,1,6,1,21.99,10,408,7616.666667,260.0,358.97
538,Candidate_18150,3,19,3,6,1,1,2,1,8.17,14,615,4500.0,40.0,0.0
539,Candidate_55016,2,1,5,1,1,1,2,1,28.7,3,400,4166.666667,270.0,426.05
540,Candidate_53449,1,0,3,16,0,1,0,1,17.0,2,100,2795.833333,40.0,71.31
541,Candidate_16243,1,5,3,12,2,1,2,1,6.83,6,252,6083.333333,90.0,138.6
542,Candidate_13026,1,0,0,31,0,0,0,1,35.75,0,0,6083.333333,64.0,146.12
543,Candidate_37717,1,7,23,33,2,0,2,1,19.9,7,234,5833.333333,120.0,222.68
544,Candidate_26127,1,1,29,0,1,1,6,1,8.99,5,126,6666.666667,50.0,79.49
545,Candidate_30122,1,6,14,1,1,0,4,1,21.48,3,75,2861.75,100.0,189.61
546,Candidate_477,1,2,3,37,4,1,1,0,33.99,11,998,10416.66667,150.0,335.0
547,Candidate_28713,1,1,7,10,2,0,4,1,9.99,5,81,2750.0,30.0,48.39
548,Candidate_46157,1,4,29,1,2,1,6,1,6.27,2,25,7750.0,100.0,152.72
549,Candidate_13076,1,0,14,1,2,0,4,1,23.51,6,141,2985.0,60.0,116.93
550,Candidate_10482,1,0,0,31,0,0,0,1,20.75,0,0,1583.333333,20.0,37.55
551,Candidate_16231,1,1,23,0,2,1,6,1,13.8,10,322,7083.333333,100.0,170.4
552,Candidate_32679,1,1,14,1,2,0,4,1,19.3,2,12,3333.333333,150.0,274.04
553,Candidate_36883,2,1,14,14,1,1,4,1,17.28,2,98,3239.916667,60.0,75.01
554,Candidate_36669,1,3,2,1,2,1,1,1,11.1,5,1046,10000.0,238.0,388.47
555,Candidate_32415,1,0,7,17,0,0,0,1,16.65,3,10,2416.666667,40.0,70.96
556,Candidate_28017,1,1,4,8,2,0,2,1,19.55,7,140,4333.333333,80.0,147.74
557,Candidate_5490,1,0,0,1,4,1,2,1,20.7,5,200,4966.666667,140.0,262.65
558,Candidate_30674,1,1,19,0,1,1,6,1,10.29,8,569,6341.666667,40.0,64.81
559,Candidate_1690,1,0,11,1,2,0,7,1,21.5,5,82,1408.333333,130.0,246.56
560,Candidate_44169,1,0,0,31,0,0,0,1,23.75,0,0,4333.333333,51.0,99.71
561,Candidate_42396,1,1,5,26,2,0,1,1,15.0,15,755,8833.333333,70.0,121.33
562,Candidate_45866,1,1,22,48,4,1,4,0,31.77,2,0,2416.666667,60.0,130.28
563,Candidate_53839,1,0,7,13,2,1,4,1,17.2,5,73,3333.333333,110.0,196.64
564,Candidate_34276,1,7,15,1,2,0,4,1,21.0,2,30,2583.333333,30.0,56.51
565,Candidate_44637,1,4,6,4,2,0,4,1,18.99,1,10,2738.666667,150.0,268.9
566,Candidate_2460,1,7,19,1,4,0,7,0,31.77,2,121,416.666667,80.0,173.71
567,Candidate_1355,1,0,35,8,2,1,2,1,11.0,3,32,5491.666667,200.0,327.39
568,Candidate_48867,1,3,13,57,2,1,6,0,8.15,6,55,7500.0,20.0,31.41
569,Candidate_38118,1,0,0,1,4,0,7,1,13.3,2,174,1666.666667,72.0,121.82
570,Candidate_12581,1,4,1,12,2,0,4,1,24.81,10,148,2805.166667,56.0,111.05
571,Candidate_37937,1,1,3,19,1,1,2,1,5.99,5,80,4250.0,104.0,158.17
572,Candidate_24822,1,0,2,34,2,0,4,1,10.98,7,326,2083.333333,60.0,98.19
573,Candidate_14900,1,0,2,15,2,0,1,1,17.5,2,327,9333.333333,500.0,897.55
574,Candidate_32314,1,1,19,1,2,0,3,0,8.32,5,112,0.0,50.72,79.84
575,Candidate_34910,1,1,33,8,2,0,4,1,14.05,8,226,3125.0,150.0,256.51
576,Candidate_48985,1,0,13,1,0,1,0,1,11.0,11,970,9166.666667,35.0,57.29
577,Candidate_22377,1,0,0,15,0,1,0,1,13.75,13,1258,6750.0,28.0,47.68
578,Candidate_45580,2,1,34,1,1,1,2,1,18.45,10,322,5000.0,260.0,333.31
579,Candidate_32805,1,1,13,0,2,0,6,1,28.42,5,102,6666.666667,100.0,207.95
580,Candidate_37372,2,1,26,1,1,0,4,1,12.96,5,108,2500.0,150.0,170.49
581,Candidate_12687,1,2,2,1,7,1,4,1,14.0,3,297,2500.0,130.0,219.25
582,Candidate_1544,1,3,2,22,2,1,2,1,12.0,4,356,4583.333333,500.0,830.36
583,Candidate_35438,1,3,8,1,1,0,7,1,31.77,1,25,625.0,80.0,173.71
584,Candidate_23175,1,7,7,9,2,0,2,1,24.97,6,169,4583.333333,40.0,79.49
