,Unique_ID,Dependent_Variable
1152,Candidate_6984,1
1153,Candidate_34763,0
1154,Candidate_50596,1
1155,Candidate_45588,0
1156,Candidate_19583,0
1157,Candidate_45669,0
1158,Candidate_2403,1
1159,Candidate_53955,1
1160,Candidate_20228,0
1161,Candidate_41258,0
1162,Candidate_43239,0
1163,Candidate_29289,0
1164,Candidate_18738,0
1165,Candidate_53112,1
1166,Candidate_11378,1
1167,Candidate_6195,1
1168,Candidate_2151,1
1169,Candidate_38303,0
1170,Candidate_37886,0
1171,Candidate_25061,0
1172,Candidate_19786,0
1173,Candidate_38065,0
1174,Candidate_35396,0
1175,Candidate_12809,0
1176,Candidate_1331,1
1177,Candidate_52303,1
1178,Candidate_11100,1
1179,Candidate_50927,1
1180,Candidate_40341,0
1181,Candidate_34344,0
1182,Candidate_11108,1
1183,Candidate_29079,0
1184,Candidate_38040,0
1185,Candidate_52252,1
1186,Candidate_50643,1
1187,Candidate_45772,0
1188,Candidate_28373,0
1189,Candidate_3962,1
1190,Candidate_46646,0
1191,Candidate_52586,1
1192,Candidate_34466,0
1193,Candidate_30372,0
1194,Candidate_19424,0
1195,Candidate_21357,0
1196,Candidate_48540,0
1197,Candidate_18692,0
1198,Candidate_37965,0
1199,Candidate_1524,1
1200,Candidate_30633,0
1201,Candidate_46562,0
1202,Candidate_15640,0
1203,Candidate_29999,0
1204,Candidate_37357,0
1205,Candidate_47320,0
1206,Candidate_16340,0
1207,Candidate_19980,0
1208,Candidate_45223,0
1209,Candidate_28007,0
1210,Candidate_52749,1
1211,Candidate_53264,1
1212,Candidate_41077,0
1213,Candidate_26347,0
1214,Candidate_540,1
1215,Candidate_29245,0
1216,Candidate_48591,0
1217,Candidate_1486,1
1218,Candidate_9300,1
1219,Candidate_46887,0
1220,Candidate_22530,0
1221,Candidate_24431,0
1222,Candidate_25144,0
1223,Candidate_45863,0
1224,Candidate_989,1
1225,Candidate_9195,1
1226,Candidate_31667,0
1227,Candidate_46819,0
1228,Candidate_37643,0
1229,Candidate_33332,0
1230,Candidate_52019,1
1231,Candidate_36042,0
1232,Candidate_19329,0
1233,Candidate_31706,0
1234,Candidate_40299,0
1235,Candidate_43488,0
1236,Candidate_29677,0
1237,Candidate_13265,0
1238,Candidate_40845,0
1239,Candidate_6051,1
1240,Candidate_22484,0
1241,Candidate_26265,0
1242,Candidate_53547,1
1243,Candidate_23292,0
1244,Candidate_6554,1
1245,Candidate_37360,0
1246,Candidate_46512,0
1247,Candidate_50511,1
1248,Candidate_18147,0
1249,Candidate_9367,1
1250,Candidate_52649,1
1251,Candidate_29988,0
1252,Candidate_49764,0
1253,Candidate_23920,0
1254,Candidate_23237,0
1255,Candidate_46084,0
1256,Candidate_8279,1
1257,Candidate_44961,0
1258,Candidate_42349,0
1259,Candidate_46754,0
1260,Candidate_15321,0
1261,Candidate_2775,1
1262,Candidate_19911,0
1263,Candidate_35166,0
1264,Candidate_31738,0
1265,Candidate_46651,0
1266,Candidate_9928,1
1267,Candidate_35850,0
1268,Candidate_1695,1
1269,Candidate_16585,0
1270,Candidate_31440,0
1271,Candidate_53000,1
1272,Candidate_45789,0
1273,Candidate_50875,1
1274,Candidate_2747,1
1275,Candidate_5415,1
1276,Candidate_9852,1
1277,Candidate_4741,1
1278,Candidate_18523,0
1279,Candidate_10891,1
1280,Candidate_38573,0
1281,Candidate_15587,0
1282,Candidate_46839,0
1283,Candidate_16114,0
1284,Candidate_18103,0
1285,Candidate_41682,0
1286,Candidate_18189,0
1287,Candidate_33342,0
1288,Candidate_45988,0
1289,Candidate_42484,0
1290,Candidate_23802,0
1291,Candidate_1564,1
1292,Candidate_45267,0
1293,Candidate_8703,1
1294,Candidate_28068,0
1295,Candidate_33758,0
1296,Candidate_19114,0
1297,Candidate_41696,0
1298,Candidate_4322,1
1299,Candidate_31649,0
1300,Candidate_38633,0
1301,Candidate_14312,0
1302,Candidate_11160,1
1303,Candidate_44694,0
1304,Candidate_43267,0
1305,Candidate_33966,0
1306,Candidate_25518,0
1307,Candidate_22317,0
1308,Candidate_10073,1
1309,Candidate_51958,1
1310,Candidate_9912,1
1311,Candidate_9091,1
1312,Candidate_44525,0
1313,Candidate_21618,0
1314,Candidate_11094,1
1315,Candidate_24936,0
1316,Candidate_18141,0
1317,Candidate_39644,0
1318,Candidate_12568,0
1319,Candidate_16341,0
1320,Candidate_6154,1
1321,Candidate_53324,1
1322,Candidate_4026,1
1323,Candidate_2160,1
1324,Candidate_17815,0
1325,Candidate_25841,0
1326,Candidate_5784,1
1327,Candidate_26070,0
1328,Candidate_10101,1
1329,Candidate_44668,0
1330,Candidate_51870,1
1331,Candidate_54904,1
1332,Candidate_3902,1
1333,Candidate_865,1
1334,Candidate_34136,0
1335,Candidate_3133,1
1336,Candidate_39497,0
1337,Candidate_35441,0
1338,Candidate_8028,1
1339,Candidate_31467,0
1340,Candidate_6525,1
1341,Candidate_36623,0
1342,Candidate_10618,1
1343,Candidate_16745,0
1344,Candidate_16870,0
1345,Candidate_18126,0
1346,Candidate_7826,1
1347,Candidate_21590,0
1348,Candidate_12422,0
1349,Candidate_22157,0
1350,Candidate_29139,0
1351,Candidate_40443,0
1352,Candidate_10773,1
1353,Candidate_3767,1
1354,Candidate_45181,0
1355,Candidate_46298,0
1356,Candidate_7480,1
1357,Candidate_34322,0
1358,Candidate_471,1
1359,Candidate_30803,0
1360,Candidate_14226,0
1361,Candidate_27942,0
1362,Candidate_22849,0
1363,Candidate_17772,0
1364,Candidate_19690,0
1365,Candidate_38583,0
1366,Candidate_31820,0
1367,Candidate_886,1
1368,Candidate_31671,0
1369,Candidate_54986,1
1370,Candidate_46436,0
1371,Candidate_30586,0
1372,Candidate_17053,0
1373,Candidate_54534,1
1374,Candidate_45616,0
1375,Candidate_8676,1
1376,Candidate_39148,0
1377,Candidate_13124,0
1378,Candidate_41634,0
1379,Candidate_20473,0
1380,Candidate_33181,0
1381,Candidate_53800,1
1382,Candidate_48474,0
1383,Candidate_33496,0
1384,Candidate_4264,1
1385,Candidate_38536,0
1386,Candidate_30171,0
1387,Candidate_10289,1
1388,Candidate_53996,1
1389,Candidate_49615,0
1390,Candidate_4083,1
1391,Candidate_39407,0
1392,Candidate_27626,0
1393,Candidate_22144,0
1394,Candidate_48466,0
1395,Candidate_29583,0
1396,Candidate_15508,0
1397,Candidate_43880,0
1398,Candidate_40419,0
1399,Candidate_39649,0
1400,Candidate_41158,0
1401,Candidate_26422,0
1402,Candidate_35219,0
1403,Candidate_45105,0
1404,Candidate_42638,0
1405,Candidate_32899,0
1406,Candidate_17096,0
1407,Candidate_39279,0
1408,Candidate_30739,0
1409,Candidate_2307,1
1410,Candidate_52587,1
1411,Candidate_1888,1
1412,Candidate_49166,0
1413,Candidate_13119,0
1414,Candidate_15265,0
1415,Candidate_14837,0
1416,Candidate_28898,0
1417,Candidate_28845,0
1418,Candidate_19779,0
1419,Candidate_8494,1
1420,Candidate_54609,1
1421,Candidate_21936,0
1422,Candidate_52532,1
1423,Candidate_45656,0
1424,Candidate_11232,1
1425,Candidate_41424,0
1426,Candidate_50889,1
1427,Candidate_31283,0
1428,Candidate_5723,1
1429,Candidate_38697,0
1430,Candidate_55019,1
1431,Candidate_34880,0
1432,Candidate_53540,1
1433,Candidate_7489,1
1434,Candidate_26387,0
1435,Candidate_12951,0
1436,Candidate_17170,0
1437,Candidate_9682,1
1438,Candidate_34752,0
1439,Candidate_40167,0
1440,Candidate_44796,0
1441,Candidate_47929,0
1442,Candidate_39013,0
1443,Candidate_10347,1
1444,Candidate_53935,1
1445,Candidate_21003,0
1446,Candidate_8522,1
1447,Candidate_36519,0
1448,Candidate_41527,0
1449,Candidate_19165,0
1450,Candidate_28691,0
1451,Candidate_20761,0
1452,Candidate_50824,1
1453,Candidate_47780,0
1454,Candidate_27507,0
1455,Candidate_1235,1
1456,Candidate_28964,0
1457,Candidate_52779,1
1458,Candidate_17595,0
1459,Candidate_43543,0
1460,Candidate_3992,1
1461,Candidate_32968,0
1462,Candidate_28442,0
1463,Candidate_33160,0
1464,Candidate_13481,0
1465,Candidate_930,1
1466,Candidate_3587,1
1467,Candidate_35099,0
1468,Candidate_20404,0
1469,Candidate_35644,0
1470,Candidate_35070,0
1471,Candidate_30244,0
1472,Candidate_3818,1
1473,Candidate_16441,0
1474,Candidate_49035,0
1475,Candidate_40558,0
1476,Candidate_33753,0
1477,Candidate_7176,1
1478,Candidate_33802,0
1479,Candidate_20322,0
1480,Candidate_40117,0
1481,Candidate_17282,0
1482,Candidate_4007,1
1483,Candidate_37712,0
1484,Candidate_3079,1
1485,Candidate_45086,0
1486,Candidate_17952,0
1487,Candidate_38446,0
1488,Candidate_37894,0
1489,Candidate_31179,0
1490,Candidate_42462,0
1491,Candidate_45709,0
1492,Candidate_17668,0
1493,Candidate_34131,0
1494,Candidate_7933,1
1495,Candidate_12543,0
1496,Candidate_16515,0
1497,Candidate_52992,1
1498,Candidate_39931,0
1499,Candidate_4182,1
1500,Candidate_47246,0
1501,Candidate_50099,1
1502,Candidate_35484,0
1503,Candidate_33879,0
1504,Candidate_49023,0
1505,Candidate_34844,0
1506,Candidate_34923,0
1507,Candidate_316,1
1508,Candidate_14546,0
1509,Candidate_15071,0
1510,Candidate_28694,0
1511,Candidate_46,1
1512,Candidate_11087,1
1513,Candidate_53654,1
1514,Candidate_6271,1
1515,Candidate_47418,0
1516,Candidate_53725,1
1517,Candidate_36009,0
1518,Candidate_37701,0
1519,Candidate_27506,0
1520,Candidate_16183,0
1521,Candidate_15530,0
1522,Candidate_2660,1
1523,Candidate_20174,0
1524,Candidate_6809,1
1525,Candidate_24467,0
1526,Candidate_11965,1
1527,Candidate_30776,0
1528,Candidate_18143,0
1529,Candidate_7327,1
1530,Candidate_2188,1
1531,Candidate_17588,0
1532,Candidate_52113,1
1533,Candidate_32238,0
1534,Candidate_4106,1
1535,Candidate_1294,1
1536,Candidate_7227,1
1537,Candidate_4619,1
1538,Candidate_25849,0
1539,Candidate_7086,1
1540,Candidate_10664,1
1541,Candidate_34100,0
1542,Candidate_17885,0
1543,Candidate_21686,0
1544,Candidate_40562,0
1545,Candidate_5702,1
1546,Candidate_22622,0
1547,Candidate_17630,0
1548,Candidate_34160,0
1549,Candidate_34190,0
1550,Candidate_42478,0
1551,Candidate_54457,1
1552,Candidate_34421,0
1553,Candidate_24949,0
1554,Candidate_42213,0
1555,Candidate_28285,0
1556,Candidate_42188,0
1557,Candidate_49058,0
1558,Candidate_35257,0
1559,Candidate_23910,0
1560,Candidate_20561,0
1561,Candidate_517,1
1562,Candidate_38213,0
1563,Candidate_15490,0
1564,Candidate_26560,0
1565,Candidate_28478,0
1566,Candidate_37624,0
1567,Candidate_22155,0
1568,Candidate_16216,0
1569,Candidate_13283,0
1570,Candidate_52599,1
1571,Candidate_18442,0
1572,Candidate_42078,0
1573,Candidate_1845,1
1574,Candidate_20495,0
1575,Candidate_29865,0
1576,Candidate_36683,0
1577,Candidate_13004,0
1578,Candidate_41873,0
1579,Candidate_25322,0
1580,Candidate_46870,0
1581,Candidate_16112,0
1582,Candidate_44707,0
1583,Candidate_15822,0
1584,Candidate_13986,0
1585,Candidate_49212,0
1586,Candidate_16425,0
1587,Candidate_22349,0
1588,Candidate_44768,0
1589,Candidate_47182,0
1590,Candidate_20754,0
1591,Candidate_45875,0
1592,Candidate_46455,0
1593,Candidate_51054,1
1594,Candidate_5028,1
1595,Candidate_17531,0
1596,Candidate_42815,0
1597,Candidate_3453,1
1598,Candidate_19932,0
1599,Candidate_47705,0
1600,Candidate_36848,0
1601,Candidate_9348,1
1602,Candidate_34378,0
1603,Candidate_6232,1
1604,Candidate_16606,0
1605,Candidate_51695,1
1606,Candidate_17555,0
1607,Candidate_20300,0
1608,Candidate_8609,1
1609,Candidate_4653,1
1610,Candidate_52867,1
1611,Candidate_5086,1
1612,Candidate_17886,0
1613,Candidate_3043,1
1614,Candidate_28682,0
1615,Candidate_42186,0
1616,Candidate_1646,1
1617,Candidate_20007,0
1618,Candidate_26927,0
1619,Candidate_42986,0
1620,Candidate_20167,0
1621,Candidate_2376,1
1622,Candidate_28490,0
1623,Candidate_28909,0
1624,Candidate_10414,1
1625,Candidate_37700,0
1626,Candidate_42194,0
1627,Candidate_53763,1
1628,Candidate_29998,0
1629,Candidate_24311,0
1630,Candidate_47106,0
1631,Candidate_12057,0
1632,Candidate_48622,0
1633,Candidate_22778,0
1634,Candidate_7985,1
1635,Candidate_19316,0
1636,Candidate_30187,0
1637,Candidate_23887,0
1638,Candidate_14047,0
1639,Candidate_1109,1
1640,Candidate_18663,0
1641,Candidate_11101,1
1642,Candidate_9527,1
1643,Candidate_10424,1
1644,Candidate_17271,0
1645,Candidate_7476,1
1646,Candidate_35467,0
1647,Candidate_20997,0
1648,Candidate_50981,1
1649,Candidate_33926,0
1650,Candidate_23212,0
1651,Candidate_46540,0
1652,Candidate_5109,1
1653,Candidate_7628,1
1654,Candidate_36755,0
1655,Candidate_47613,0
1656,Candidate_2950,1
1657,Candidate_42101,0
1658,Candidate_53011,1
1659,Candidate_34912,0
1660,Candidate_4637,1
1661,Candidate_36197,0
1662,Candidate_15332,0
1663,Candidate_51607,1
1664,Candidate_51021,1
1665,Candidate_32166,0
1666,Candidate_48235,0
1667,Candidate_32803,0
1668,Candidate_48346,0
1669,Candidate_21307,0
1670,Candidate_33765,0
1671,Candidate_38024,0
1672,Candidate_9403,1
1673,Candidate_13496,0
1674,Candidate_30474,0
1675,Candidate_35930,0
1676,Candidate_29476,0
1677,Candidate_29142,0
1678,Candidate_54543,1
1679,Candidate_38543,0
1680,Candidate_27411,0
1681,Candidate_32928,0
1682,Candidate_16368,0
1683,Candidate_34964,0
1684,Candidate_15757,0
1685,Candidate_4416,1
1686,Candidate_50128,1
1687,Candidate_14569,0
1688,Candidate_34400,0
1689,Candidate_19472,0
1690,Candidate_20620,0
1691,Candidate_32404,0
1692,Candidate_23254,0
1693,Candidate_25570,0
1694,Candidate_12890,0
1695,Candidate_35264,0
1696,Candidate_22009,0
1697,Candidate_46544,0
1698,Candidate_6022,1
1699,Candidate_49465,0
1700,Candidate_14088,0
1701,Candidate_38537,0
1702,Candidate_6607,1
1703,Candidate_9094,1
1704,Candidate_23994,0
1705,Candidate_46192,0
1706,Candidate_43264,0
1707,Candidate_40542,0
1708,Candidate_14346,0
1709,Candidate_44959,0
1710,Candidate_9269,1
1711,Candidate_49918,0
1712,Candidate_6506,1
1713,Candidate_54136,1
1714,Candidate_37851,0
1715,Candidate_24630,0
1716,Candidate_16861,0
1717,Candidate_12290,0
1718,Candidate_10913,1
1719,Candidate_11198,1
1720,Candidate_17980,0
1721,Candidate_13438,0
1722,Candidate_50461,1
1723,Candidate_40943,0
1724,Candidate_52114,1
1725,Candidate_18511,0
1726,Candidate_27740,0
1727,Candidate_23096,0
1728,Candidate_23678,0
1729,Candidate_53448,1
1730,Candidate_4443,1
1731,Candidate_9775,1
1732,Candidate_19187,0
1733,Candidate_35968,0
1734,Candidate_6385,1
1735,Candidate_23469,0
1736,Candidate_667,1
1737,Candidate_48332,0
1738,Candidate_9016,1
1739,Candidate_38532,0
1740,Candidate_47821,0
1741,Candidate_14798,0
1742,Candidate_44776,0
1743,Candidate_1684,1
1744,Candidate_3656,1
1745,Candidate_41876,0
1746,Candidate_45931,0
1747,Candidate_5160,1
1748,Candidate_32611,0
1749,Candidate_18479,0
1750,Candidate_10075,1
1751,Candidate_18579,0
1752,Candidate_26391,0
1753,Candidate_47614,0
1754,Candidate_18458,0
1755,Candidate_15880,0
1756,Candidate_16527,0
1757,Candidate_41927,0
1758,Candidate_30665,0
1759,Candidate_52736,1
1760,Candidate_10375,1
1761,Candidate_14178,0
1762,Candidate_5791,1
1763,Candidate_44122,0
1764,Candidate_24784,0
1765,Candidate_20087,0
1766,Candidate_12169,0
1767,Candidate_3228,1
1768,Candidate_47887,0
1769,Candidate_25761,0
1770,Candidate_19684,0
1771,Candidate_373,1
1772,Candidate_48978,0
1773,Candidate_7625,1
1774,Candidate_23651,0
1775,Candidate_37234,0
1776,Candidate_28572,0
1777,Candidate_37345,0
1778,Candidate_44511,0
1779,Candidate_11395,1
1780,Candidate_26519,0
1781,Candidate_8422,1
1782,Candidate_41107,0
1783,Candidate_49297,0
1784,Candidate_16361,0
1785,Candidate_17950,0
1786,Candidate_29132,0
1787,Candidate_30357,0
1788,Candidate_33804,0
1789,Candidate_35887,0
1790,Candidate_43147,0
1791,Candidate_11394,1
1792,Candidate_35413,0
1793,Candidate_16350,0
1794,Candidate_26314,0
1795,Candidate_29547,0
1796,Candidate_7887,1
1797,Candidate_4753,1
1798,Candidate_41274,0
1799,Candidate_15366,0
1800,Candidate_36450,0
1801,Candidate_18012,0
1802,Candidate_28419,0
1803,Candidate_26653,0
1804,Candidate_31156,0
1805,Candidate_24089,0
1806,Candidate_41607,0
1807,Candidate_10819,1
1808,Candidate_47961,0
1809,Candidate_42125,0
1810,Candidate_16915,0
1811,Candidate_45033,0
1812,Candidate_11005,1
1813,Candidate_1333,1
1814,Candidate_29152,0
1815,Candidate_10543,1
1816,Candidate_13883,0
1817,Candidate_19215,0
1818,Candidate_34191,0
1819,Candidate_5108,1
1820,Candidate_49889,0
1821,Candidate_5869,1
1822,Candidate_48666,0
1823,Candidate_5522,1
1824,Candidate_28625,0
1825,Candidate_32578,0
1826,Candidate_13980,0
1827,Candidate_15843,0
1828,Candidate_49529,0
1829,Candidate_7160,1
1830,Candidate_50252,1
1831,Candidate_18004,0
1832,Candidate_1773,1
1833,Candidate_40022,0
1834,Candidate_14405,0
1835,Candidate_41214,0
1836,Candidate_22806,0
1837,Candidate_37145,0
1838,Candidate_35544,0
1839,Candidate_47249,0
1840,Candidate_50731,1
1841,Candidate_10423,1
1842,Candidate_15092,0
1843,Candidate_1862,1
1844,Candidate_31175,0
1845,Candidate_43437,0
1846,Candidate_15784,0
1847,Candidate_1332,1
1848,Candidate_20388,0
1849,Candidate_14365,0
1850,Candidate_433,1
1851,Candidate_13992,0
1852,Candidate_51713,1
1853,Candidate_15913,0
1854,Candidate_19741,0
1855,Candidate_42296,0
1856,Candidate_34165,0
1857,Candidate_39424,0
1858,Candidate_38021,0
1859,Candidate_15946,0
1860,Candidate_19013,0
1861,Candidate_46281,0
1862,Candidate_9002,1
1863,Candidate_43960,0
1864,Candidate_25504,0
1865,Candidate_31017,0
1866,Candidate_9662,1
1867,Candidate_39814,0
1868,Candidate_26548,0
1869,Candidate_28882,0
1870,Candidate_7409,1
1871,Candidate_22011,0
1872,Candidate_3182,1
1873,Candidate_40025,0
1874,Candidate_33700,0
1875,Candidate_53083,1
1876,Candidate_37848,0
1877,Candidate_50667,1
1878,Candidate_37560,0
1879,Candidate_25873,0
1880,Candidate_37626,0
1881,Candidate_36884,0
1882,Candidate_12136,0
1883,Candidate_44144,0
1884,Candidate_37545,0
1885,Candidate_26929,0
1886,Candidate_42842,0
1887,Candidate_21472,0
1888,Candidate_11806,1
1889,Candidate_50617,1
1890,Candidate_16830,0
1891,Candidate_11212,1
1892,Candidate_12894,0
1893,Candidate_24639,0
1894,Candidate_54780,1
1895,Candidate_43132,0
1896,Candidate_10541,1
1897,Candidate_15442,0
1898,Candidate_24205,0
1899,Candidate_7958,1
1900,Candidate_9439,1
1901,Candidate_40917,0
1902,Candidate_9470,1
1903,Candidate_20196,0
1904,Candidate_5679,1
1905,Candidate_52073,1
1906,Candidate_42431,0
1907,Candidate_17903,0
1908,Candidate_28469,0
1909,Candidate_41180,0
1910,Candidate_4657,1
1911,Candidate_6804,1
1912,Candidate_24200,0
1913,Candidate_5174,1
1914,Candidate_21839,0
1915,Candidate_31541,0
1916,Candidate_19263,0
1917,Candidate_40349,0
1918,Candidate_15418,0
1919,Candidate_22246,0
1920,Candidate_5269,1
1921,Candidate_48779,0
1922,Candidate_38061,0
1923,Candidate_44153,0
1924,Candidate_18075,0
1925,Candidate_45266,0
1926,Candidate_52472,1
1927,Candidate_15184,0
1928,Candidate_36157,0
1929,Candidate_50482,1
1930,Candidate_46872,0
1931,Candidate_36327,0
1932,Candidate_44702,0
1933,Candidate_18371,0
1934,Candidate_25893,0
1935,Candidate_5941,1
1936,Candidate_1716,1
1937,Candidate_6317,1
1938,Candidate_50130,1
1939,Candidate_46669,0
1940,Candidate_17992,0
1941,Candidate_54551,1
1942,Candidate_42555,0
1943,Candidate_10024,1
1944,Candidate_36000,0
1945,Candidate_36383,0
1946,Candidate_26857,0
1947,Candidate_36999,0
1948,Candidate_26772,0
1949,Candidate_40323,0
1950,Candidate_37801,0
1951,Candidate_19922,0
1952,Candidate_13820,0
1953,Candidate_36529,0
1954,Candidate_23302,0
1955,Candidate_50508,1
1956,Candidate_21401,0
1957,Candidate_20204,0
1958,Candidate_10452,1
1959,Candidate_6330,1
1960,Candidate_54388,1
1961,Candidate_9177,1
1962,Candidate_12242,0
1963,Candidate_21428,0
1964,Candidate_44038,0
1965,Candidate_5978,1
1966,Candidate_14965,0
1967,Candidate_34222,0
1968,Candidate_7000,1
1969,Candidate_23957,0
1970,Candidate_37726,0
1971,Candidate_27491,0
1972,Candidate_27337,0
1973,Candidate_21383,0
1974,Candidate_415,1
1975,Candidate_31482,0
1976,Candidate_11479,1
1977,Candidate_6229,1
1978,Candidate_52381,1
1979,Candidate_44231,0
1980,Candidate_23588,0
1981,Candidate_10617,1
1982,Candidate_11057,1
1983,Candidate_12761,0
1984,Candidate_42112,0
1985,Candidate_37260,0
1986,Candidate_42762,0
1987,Candidate_11267,1
1988,Candidate_53665,1
1989,Candidate_6039,1
1990,Candidate_45411,0
1991,Candidate_38580,0
1992,Candidate_28936,0
1993,Candidate_40232,0
1994,Candidate_37304,0
1995,Candidate_8678,1
1996,Candidate_12045,0
1997,Candidate_54976,1
1998,Candidate_17236,0
1999,Candidate_38716,0
2000,Candidate_39726,0
2001,Candidate_43163,0
2002,Candidate_50238,1
2003,Candidate_32181,0
2004,Candidate_9411,1
2005,Candidate_46971,0
2006,Candidate_54164,1
2007,Candidate_13317,0
2008,Candidate_20626,0
2009,Candidate_19257,0
2010,Candidate_44340,0
2011,Candidate_52396,1
2012,Candidate_17337,0
2013,Candidate_46842,0
2014,Candidate_26205,0
2015,Candidate_24081,0
2016,Candidate_33913,0
2017,Candidate_47657,0
2018,Candidate_13529,0
2019,Candidate_14856,0
